,itemLabel,item,image,occupationLabel,genderLabel,bdayLabel,citizenshipLabel
1,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,screenwriter,male,1899-07-01T00:00:00Z,United Kingdom
2,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,actor,male,1899-07-01T00:00:00Z,United States of America
3,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,actor,male,1899-07-01T00:00:00Z,United Kingdom
4,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,writer,male,1899-07-01T00:00:00Z,United States of America
5,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,writer,male,1899-07-01T00:00:00Z,United Kingdom
6,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,stage actor,male,1899-07-01T00:00:00Z,United States of America
7,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,stage actor,male,1899-07-01T00:00:00Z,United Kingdom
8,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,film director,male,1899-07-01T00:00:00Z,United States of America
9,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,film director,male,1899-07-01T00:00:00Z,United Kingdom
10,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,film producer,male,1899-07-01T00:00:00Z,United States of America
11,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,film producer,male,1899-07-01T00:00:00Z,United Kingdom
12,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,theatrical director,male,1899-07-01T00:00:00Z,United States of America
13,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,theatrical director,male,1899-07-01T00:00:00Z,United Kingdom
14,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,director,male,1899-07-01T00:00:00Z,United States of America
15,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,director,male,1899-07-01T00:00:00Z,United Kingdom
16,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,television actor,male,1899-07-01T00:00:00Z,United States of America
17,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,television actor,male,1899-07-01T00:00:00Z,United Kingdom
18,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,film actor,male,1899-07-01T00:00:00Z,United States of America
19,Charles Laughton,http://www.wikidata.org/entity/Q55264,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Laughton-publicity2.JPG,film actor,male,1899-07-01T00:00:00Z,United Kingdom
0,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,actor,male,1915-04-21T00:00:00Z,United States of America
1,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,actor,male,1915-04-21T00:00:00Z,Mexico
2,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,writer,male,1915-04-21T00:00:00Z,United States of America
3,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,writer,male,1915-04-21T00:00:00Z,Mexico
4,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,painter,male,1915-04-21T00:00:00Z,United States of America
5,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,painter,male,1915-04-21T00:00:00Z,Mexico
6,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,sculptor,male,1915-04-21T00:00:00Z,United States of America
7,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,sculptor,male,1915-04-21T00:00:00Z,Mexico
8,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,film director,male,1915-04-21T00:00:00Z,United States of America
9,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,film director,male,1915-04-21T00:00:00Z,Mexico
10,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,television actor,male,1915-04-21T00:00:00Z,United States of America
11,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,television actor,male,1915-04-21T00:00:00Z,Mexico
12,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,film actor,male,1915-04-21T00:00:00Z,United States of America
13,Anthony Quinn,http://www.wikidata.org/entity/Q83484,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Quinn%20around%20the%201960s.jpg,film actor,male,1915-04-21T00:00:00Z,Mexico
0,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,screenwriter,male,1925-09-08T00:00:00Z,United Kingdom
1,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,actor,male,1925-09-08T00:00:00Z,United Kingdom
2,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,singer,male,1925-09-08T00:00:00Z,United Kingdom
3,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,comedian,male,1925-09-08T00:00:00Z,United Kingdom
4,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,film director,male,1925-09-08T00:00:00Z,United Kingdom
5,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,banjoist,male,1925-09-08T00:00:00Z,United Kingdom
6,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,television actor,male,1925-09-08T00:00:00Z,United Kingdom
7,Peter Sellers,http://www.wikidata.org/entity/Q177984,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Sellers%20Allan%20Warren.jpg,film actor,male,1925-09-08T00:00:00Z,United Kingdom
0,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Cagney%20in%20Yankee%20Doodle%20Dandy%20trailer%202up.jpg,character actor,male,1899-07-17T00:00:00Z,United States of America
1,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20cagney%20promo%20photo%20%28cropped%2C%20centered%29.jpg,character actor,male,1899-07-17T00:00:00Z,United States of America
2,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Cagney%20in%20Yankee%20Doodle%20Dandy%20trailer%202up.jpg,stage actor,male,1899-07-17T00:00:00Z,United States of America
3,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20cagney%20promo%20photo%20%28cropped%2C%20centered%29.jpg,stage actor,male,1899-07-17T00:00:00Z,United States of America
4,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Cagney%20in%20Yankee%20Doodle%20Dandy%20trailer%202up.jpg,film director,male,1899-07-17T00:00:00Z,United States of America
5,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20cagney%20promo%20photo%20%28cropped%2C%20centered%29.jpg,film director,male,1899-07-17T00:00:00Z,United States of America
6,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Cagney%20in%20Yankee%20Doodle%20Dandy%20trailer%202up.jpg,television actor,male,1899-07-17T00:00:00Z,United States of America
7,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20cagney%20promo%20photo%20%28cropped%2C%20centered%29.jpg,television actor,male,1899-07-17T00:00:00Z,United States of America
8,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Cagney%20in%20Yankee%20Doodle%20Dandy%20trailer%202up.jpg,film actor,male,1899-07-17T00:00:00Z,United States of America
9,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20cagney%20promo%20photo%20%28cropped%2C%20centered%29.jpg,film actor,male,1899-07-17T00:00:00Z,United States of America
10,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Cagney%20in%20Yankee%20Doodle%20Dandy%20trailer%202up.jpg,trade unionist,male,1899-07-17T00:00:00Z,United States of America
11,James Cagney,http://www.wikidata.org/entity/Q94041,http://commons.wikimedia.org/wiki/Special:FilePath/James%20cagney%20promo%20photo%20%28cropped%2C%20centered%29.jpg,trade unionist,male,1899-07-17T00:00:00Z,United States of America
0,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,actor,male,1916-09-28T00:00:00Z,United Kingdom
1,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,stage actor,male,1916-09-28T00:00:00Z,United Kingdom
2,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,film actor,male,1916-09-28T00:00:00Z,United Kingdom
3,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,actor,male,1916-09-28T00:00:00Z,Australia
4,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,stage actor,male,1916-09-28T00:00:00Z,Australia
5,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,film actor,male,1916-09-28T00:00:00Z,Australia
6,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,actor,male,1916-09-28T00:00:00Z,United Kingdom of Great Britain and Ireland
7,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,stage actor,male,1916-09-28T00:00:00Z,United Kingdom of Great Britain and Ireland
8,Peter Finch,http://www.wikidata.org/entity/Q294454,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG,film actor,male,1916-09-28T00:00:00Z,United Kingdom of Great Britain and Ireland
0,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,screenwriter,male,1905-05-16T00:00:00Z,United States of America
1,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,actor,male,1905-05-16T00:00:00Z,United States of America
2,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,television producer,male,1905-05-16T00:00:00Z,United States of America
3,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,beekeeper,male,1905-05-16T00:00:00Z,United States of America
4,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,stage actor,male,1905-05-16T00:00:00Z,United States of America
5,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,film producer,male,1905-05-16T00:00:00Z,United States of America
6,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,naval officer,male,1905-05-16T00:00:00Z,United States of America
7,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,television actor,male,1905-05-16T00:00:00Z,United States of America
8,Henry Fonda,http://www.wikidata.org/entity/Q19155,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Warlock.jpg,film actor,male,1905-05-16T00:00:00Z,United States of America
0,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,actor,male,1904-01-18T00:00:00Z,United States of America
1,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,actor,male,1904-01-18T00:00:00Z,United Kingdom
2,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,writer,male,1904-01-18T00:00:00Z,United States of America
3,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,writer,male,1904-01-18T00:00:00Z,United Kingdom
4,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,businessperson,male,1904-01-18T00:00:00Z,United States of America
5,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,businessperson,male,1904-01-18T00:00:00Z,United Kingdom
6,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,comedian,male,1904-01-18T00:00:00Z,United States of America
7,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,comedian,male,1904-01-18T00:00:00Z,United Kingdom
8,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,stage actor,male,1904-01-18T00:00:00Z,United States of America
9,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,stage actor,male,1904-01-18T00:00:00Z,United Kingdom
10,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,film producer,male,1904-01-18T00:00:00Z,United States of America
11,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,film producer,male,1904-01-18T00:00:00Z,United Kingdom
12,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,film actor,male,1904-01-18T00:00:00Z,United States of America
13,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,film actor,male,1904-01-18T00:00:00Z,United Kingdom
14,Cary Grant,http://www.wikidata.org/entity/Q83410,http://commons.wikimedia.org/wiki/Special:FilePath/Grant%2C%20Cary%20%28Suspicion%29%2001%20Crisco%20edit.jpg,circus performer,male,1904-01-18T00:00:00Z,United States of America
